"No.","Info","Time","Source","Destination","Protocol","Length"
"41852","Standard query response 0x0da2 A bsync-va.tiktokv.com CNAME bsync-va.tiktokv.com.ttdns2.com CNAME bsync-va.tiktokv.com.edgekey.net CNAME e28622.a.akamaiedge.net A 23.36.15.49 A 23.36.15.64 A 23.36.15.96 A 23.36.15.81 A 23.36.15.48 A 23.36.15.83 A 23.36.15.34 A 23.36.15.9 A 23.36.15.66","41.420823","1.1.1.1","10.10.10.152","DNS","346"
"44103","Standard query 0x46af A dns.google","42.225612","10.10.10.118","9.9.9.9","DNS","70"
"44104","Standard query 0xc285 HTTPS dns.google","42.227069","10.10.10.118","9.9.9.9","DNS","70"
"44115","Standard query response 0xc285 HTTPS dns.google SOA ns1.zdns.google","42.243446","9.9.9.9","10.10.10.118","DNS","146"
"44116","Standard query response 0x46af A dns.google A 8.8.8.8 A 8.8.4.4","42.244741","9.9.9.9","10.10.10.118","DNS","102"
"44117","Standard query 0xf9ac A settings-win.data.microsoft.com","42.245882","10.10.10.130","9.9.9.9","DNS","91"
"44124","Standard query response 0xf9ac A settings-win.data.microsoft.com CNAME atm-settingsfe-prod-geo2.trafficmanager.net CNAME settings-prod-wus2-1.westus2.cloudapp.azure.com A 52.137.106.217","42.257456","9.9.9.9","10.10.10.130","DNS","222"
"44376","Standard query 0xa35a A v10.events.data.microsoft.com","42.586104","10.10.10.130","9.9.9.9","DNS","89"
"44378","Standard query response 0xa35a A v10.events.data.microsoft.com CNAME win-global-asimov-leafs-events-data.trafficmanager.net CNAME onedscolprdwus18.westus.cloudapp.azure.com A 20.189.173.28","42.597500","9.9.9.9","10.10.10.130","DNS","226"
"46605","Standard query 0x21b3 A teams.events.data.microsoft.com","45.800936","10.10.10.118","8.8.8.8","DNS","91"
"46612","Standard query response 0x21b3 A teams.events.data.microsoft.com CNAME teams-events-data.trafficmanager.net CNAME onedscolprdcus22.centralus.cloudapp.azure.com A 52.182.143.215","45.817290","8.8.8.8","10.10.10.118","DNS","213"
"46742","Standard query 0xb39b A outlook.office365.com","46.072239","10.10.10.182","9.9.9.9","DNS","81"
"46743","Standard query response 0xb39b A outlook.office365.com CNAME ooc-g2.tm-4.office.com CNAME outlook.ms-acdc.office.com CNAME DSM-efz.ms-acdc.office.com A 52.96.242.2 A 52.96.6.2 A 52.96.241.66 A 52.96.17.178","46.083720","9.9.9.9","10.10.10.182","DNS","230"
"46819","Standard query 0xd6cc A 1D.tlu.dl.delivery.mp.microsoft.com","46.258059","10.10.10.130","9.9.9.9","DNS","95"
"46829","Standard query response 0xd6cc A 1D.tlu.dl.delivery.mp.microsoft.com CNAME dcat-tlu-bg-shim.trafficmanager.net CNAME tlu.dl.delivery.mp.microsoft.com.edgesuite.net CNAME a122.dscg3.akamai.net A 23.47.49.9 A 23.47.49.59 A 23.47.49.38 A 23.47.49.4 A 23.47.49.34 A 23.47.49.35 A 23.47.49.45 A 23.47.49.22","46.272920","9.9.9.9","10.10.10.130","DNS","361"
"47171","Standard query 0x63f0 A usc-word-edit.officeapps.live.com","46.827380","10.10.10.9","8.8.8.8","DNS","105"
"47175","Standard query 0x7bdd HTTPS usc-word-edit.officeapps.live.com","46.828691","10.10.10.9","8.8.8.8","DNS","105"
"47189","Standard query response 0x63f0 A usc-word-edit.officeapps.live.com CNAME usc-word-edit.wac.trafficmanager.net.wac-0003.wac-dc-msedge.net.wac-0003.wac-msedge.net CNAME wac-0003.wac-msedge.net A 52.108.8.12 A 52.108.9.12","46.841394","8.8.8.8","10.10.10.9","DNS","254"
"47192","Standard query response 0x7bdd HTTPS usc-word-edit.officeapps.live.com CNAME usc-word-edit.wac.trafficmanager.net.wac-0003.wac-dc-msedge.net.wac-0003.wac-msedge.net CNAME wac-0003.wac-msedge.net SOA ns1.wac-msedge.net","46.844221","8.8.8.8","10.10.10.9","DNS","279"
"47319","Standard query 0x49c0 A login.microsoftonline.com","47.056543","10.10.10.182","9.9.9.9","DNS","85"
"47327","Standard query response 0x49c0 A login.microsoftonline.com CNAME login.mso.msidentity.com CNAME ak.privatelink.msidentity.com CNAME www.tm.ak.prd.aadg.akadns.net A 20.190.155.130 A 20.190.155.1 A 20.190.155.132 A 40.126.27.128 A 40.126.27.66 A 20.190.155.66 A 20.190.155.16 A 20.190.155.2","47.067556","9.9.9.9","10.10.10.182","DNS","320"
"47406","Standard query 0xfab9 A settings-win.data.microsoft.com","47.232386","10.10.10.130","9.9.9.9","DNS","91"
"47415","Standard query 0xfab9 A settings-win.data.microsoft.com","47.266176","10.10.10.130","8.8.8.8","DNS","91"
"47432","Standard query response 0xfab9 A settings-win.data.microsoft.com CNAME atm-settingsfe-prod-geo2.trafficmanager.net CNAME settings-prod-eus2-1.eastus2.cloudapp.azure.com A 52.167.249.196","47.276166","9.9.9.9","10.10.10.130","DNS","222"
"47436","Standard query response 0xfab9 A settings-win.data.microsoft.com CNAME atm-settingsfe-prod-geo2.trafficmanager.net CNAME settings-prod-ause-1.australiaeast.cloudapp.azure.com A 20.211.142.183","47.281552","8.8.8.8","10.10.10.130","DNS","228"
"48008","Standard query 0xd616 A 1D.tlu.dl.delivery.mp.microsoft.com","48.332184","10.10.10.130","9.9.9.9","DNS","95"
"48014","Standard query response 0xd616 A 1D.tlu.dl.delivery.mp.microsoft.com CNAME dcat-tlu-bg-shim.trafficmanager.net CNAME tlu.dl.delivery.mp.microsoft.com.edgesuite.net CNAME a122.dscg3.akamai.net A 23.47.49.9 A 23.47.49.59 A 23.47.49.38 A 23.47.49.4 A 23.47.49.34 A 23.47.49.35 A 23.47.49.45 A 23.47.49.22","48.343247","9.9.9.9","10.10.10.130","DNS","361"
"48061","Standard query 0xa913 A 1D.tlu.dl.delivery.mp.microsoft.com","48.422709","10.10.10.130","9.9.9.9","DNS","95"
"48071","Standard query response 0xa913 A 1D.tlu.dl.delivery.mp.microsoft.com CNAME dcat-tlu-bg-shim.trafficmanager.net CNAME tlu.dl.delivery.mp.microsoft.com.edgesuite.net CNAME a122.dscg3.akamai.net A 23.47.49.9 A 23.47.49.59 A 23.47.49.38 A 23.47.49.4 A 23.47.49.34 A 23.47.49.35 A 23.47.49.45 A 23.47.49.22","48.432818","9.9.9.9","10.10.10.130","DNS","361"
"48343","Standard query 0x1f6a A 1D.tlu.dl.delivery.mp.microsoft.com","48.766477","10.10.10.130","9.9.9.9","DNS","95"
"48358","Standard query response 0x1f6a A 1D.tlu.dl.delivery.mp.microsoft.com CNAME dcat-tlu-bg-shim.trafficmanager.net CNAME tlu.dl.delivery.mp.microsoft.com.edgesuite.net CNAME a122.dscg3.akamai.net A 23.47.49.9 A 23.47.49.59 A 23.47.49.38 A 23.47.49.4 A 23.47.49.34 A 23.47.49.35 A 23.47.49.45 A 23.47.49.22","48.778844","9.9.9.9","10.10.10.130","DNS","361"
"48756","Standard query 0x9ebb A dns.google","49.075223","10.10.10.118","9.9.9.9","DNS","70"
"48757","Standard query 0x320f HTTPS dns.google","49.075223","10.10.10.118","9.9.9.9","DNS","70"
"48826","Standard query response 0x9ebb A dns.google A 8.8.8.8 A 8.8.4.4","49.087001","9.9.9.9","10.10.10.118","DNS","102"
"48827","Standard query response 0x320f HTTPS dns.google SOA ns1.zdns.google","49.087001","9.9.9.9","10.10.10.118","DNS","146"
"51193","Standard query 0x6cd1 A 1D.tlu.dl.delivery.mp.microsoft.com","49.691271","10.10.10.130","9.9.9.9","DNS","95"
"51199","Standard query response 0x6cd1 A 1D.tlu.dl.delivery.mp.microsoft.com CNAME dcat-tlu-bg-shim.trafficmanager.net CNAME tlu.dl.delivery.mp.microsoft.com.edgesuite.net CNAME a122.dscg3.akamai.net A 23.47.49.9 A 23.47.49.59 A 23.47.49.38 A 23.47.49.4 A 23.47.49.34 A 23.47.49.35 A 23.47.49.45 A 23.47.49.22","49.702266","9.9.9.9","10.10.10.130","DNS","361"
"51399","Standard query 0xb7c1 A 1D.tlu.dl.delivery.mp.microsoft.com","50.058454","10.10.10.130","9.9.9.9","DNS","95"
"51401","Standard query response 0xb7c1 A 1D.tlu.dl.delivery.mp.microsoft.com CNAME dcat-tlu-bg-shim.trafficmanager.net CNAME tlu.dl.delivery.mp.microsoft.com.edgesuite.net CNAME a122.dscg3.akamai.net A 23.47.49.9 A 23.47.49.59 A 23.47.49.38 A 23.47.49.4 A 23.47.49.34 A 23.47.49.35 A 23.47.49.45 A 23.47.49.22","50.070022","9.9.9.9","10.10.10.130","DNS","361"
"51641","Standard query 0x0f6c A dns.google","50.299012","10.10.10.129","9.9.9.9","DNS","70"
"51642","Standard query 0x394d HTTPS dns.google","50.299012","10.10.10.129","9.9.9.9","DNS","70"
"51661","Standard query response 0x394d HTTPS dns.google SOA ns1.zdns.google","50.311056","9.9.9.9","10.10.10.129","DNS","146"
"51662","Standard query response 0x0f6c A dns.google A 8.8.8.8 A 8.8.4.4","50.311056","9.9.9.9","10.10.10.129","DNS","102"
"60070","Standard query 0xcc62 A dns.google","53.070658","10.10.10.130","9.9.9.9","DNS","70"
"60071","Standard query 0xdb55 HTTPS dns.google","53.070658","10.10.10.130","9.9.9.9","DNS","70"
"60078","Standard query response 0xcc62 A dns.google A 8.8.8.8 A 8.8.4.4","53.082570","9.9.9.9","10.10.10.130","DNS","102"
"60079","Standard query response 0xdb55 HTTPS dns.google SOA ns1.zdns.google","53.082570","9.9.9.9","10.10.10.130","DNS","146"
"61141","Standard query 0x9e2d A usc-word-edit.officeapps.live.com","53.601847","10.10.10.9","8.8.8.8","DNS","105"
"61144","Standard query 0xf53b HTTPS usc-word-edit.officeapps.live.com","53.605286","10.10.10.9","8.8.8.8","DNS","105"
"61154","Standard query response 0x9e2d A usc-word-edit.officeapps.live.com CNAME usc-word-edit.wac.trafficmanager.net.wac-0003.wac-dc-msedge.net.wac-0003.wac-msedge.net CNAME wac-0003.wac-msedge.net A 52.108.8.12 A 52.108.9.12","53.616010","8.8.8.8","10.10.10.9","DNS","254"
"61215","Standard query response 0xf53b HTTPS usc-word-edit.officeapps.live.com CNAME usc-word-edit.wac.trafficmanager.net.wac-0003.wac-dc-msedge.net.wac-0003.wac-msedge.net SOA ns1.wac-msedge.net","53.623557","8.8.8.8","10.10.10.9","DNS","265"
"63176","Standard query 0x65b0 A photosdata-pa.googleapis.com","54.495530","10.10.10.152","1.1.1.1","DNS","88"
"63383","Standard query response 0x65b0 A photosdata-pa.googleapis.com A 142.250.176.10 A 142.250.217.138 A 142.250.68.10 A 142.250.68.74 A 172.217.14.74 A 142.250.189.10 A 142.250.68.42 A 142.250.72.170 A 142.250.188.234 A 142.250.72.138 A 172.217.12.138 A 142.251.40.42","54.583864","1.1.1.1","10.10.10.152","DNS","280"
"63754","Standard query 0x246c A v10.events.data.microsoft.com","54.815205","10.10.10.130","9.9.9.9","DNS","89"
"63834","Standard query response 0x246c A v10.events.data.microsoft.com CNAME win-global-asimov-leafs-events-data.trafficmanager.net CNAME onedscolprdwus18.westus.cloudapp.azure.com A 20.189.173.28","54.826799","9.9.9.9","10.10.10.130","DNS","226"
"86650","Standard query 0x86bd A pitaya-va.tiktokv.com","59.818748","10.10.10.152","1.1.1.1","DNS","81"
"86657","Standard query 0xab3b A mon15-normal-useast1a.tiktokv.com","59.818748","10.10.10.152","1.1.1.1","DNS","93"
"86858","Standard query response 0x86bd A pitaya-va.tiktokv.com CNAME pitaya-va.tiktokv.com.ttdns2.com CNAME pitaya-va.tiktokv.com.edgekey.net CNAME e28622.a.akamaiedge.net A 23.36.15.17 A 23.36.15.42 A 23.36.15.24 A 23.36.15.10 A 23.36.15.91 A 23.36.15.26 A 23.36.15.56 A 23.36.15.90 A 23.36.15.74","59.864963","1.1.1.1","10.10.10.152","DNS","349"
"86957","Standard query response 0xab3b A mon15-normal-useast1a.tiktokv.com CNAME d1s4b5kha9t5gv.cloudfront.net A 3.163.125.10 A 3.163.125.125 A 3.163.125.65 A 3.163.125.2","59.903429","1.1.1.1","10.10.10.152","DNS","200"
"87946","Standard query 0xf662 A dns.google","60.261031","10.10.10.2","9.9.9.9","DNS","70"
"87947","Standard query 0x1b82 HTTPS dns.google","60.262142","10.10.10.2","9.9.9.9","DNS","70"
"87955","Standard query response 0xf662 A dns.google A 8.8.8.8 A 8.8.4.4","60.273716","9.9.9.9","10.10.10.2","DNS","102"
"87956","Standard query response 0x1b82 HTTPS dns.google SOA ns1.zdns.google","60.273716","9.9.9.9","10.10.10.2","DNS","146"
"88663","Standard query 0x9823 A detectportal.firefox.com","60.572230","10.10.10.129","9.9.9.9","DNS","84"
"88724","Standard query response 0x9823 A detectportal.firefox.com CNAME detectportal.prod.mozaws.net CNAME prod.detectportal.prod.cloudops.mozgcp.net A 34.107.221.82","60.583319","9.9.9.9","10.10.10.129","DNS","195"
"88726","Standard query 0xd684 A prod.detectportal.prod.cloudops.mozgcp.net","60.587193","10.10.10.129","9.9.9.9","DNS","102"
"88742","Standard query response 0xd684 A prod.detectportal.prod.cloudops.mozgcp.net A 34.107.221.82","60.599122","9.9.9.9","10.10.10.129","DNS","118"
"88748","Standard query 0xce68 AAAA prod.detectportal.prod.cloudops.mozgcp.net","60.600600","10.10.10.129","9.9.9.9","DNS","102"
"88781","Standard query response 0xce68 AAAA prod.detectportal.prod.cloudops.mozgcp.net AAAA 2600:1901:0:38d7::","60.612047","9.9.9.9","10.10.10.129","DNS","130"
"88820","Standard query 0x753f A contile.services.mozilla.com","60.619927","10.10.10.129","9.9.9.9","DNS","88"
"88845","Standard query response 0x753f A contile.services.mozilla.com A 34.117.237.239","60.631417","9.9.9.9","10.10.10.129","DNS","104"
"88846","Standard query 0xba6c A example.org","60.633633","10.10.10.129","9.9.9.9","DNS","71"
"88848","Standard query 0x848b A ipv4only.arpa","60.633633","10.10.10.129","9.9.9.9","DNS","73"
"88850","Standard query response 0x848b A ipv4only.arpa A 192.0.0.170 A 192.0.0.171","60.645079","9.9.9.9","10.10.10.129","DNS","105"
"88851","Standard query response 0xba6c A example.org A 93.184.216.34","60.645079","9.9.9.9","10.10.10.129","DNS","87"
"88861","Standard query 0xb661 A detectportal.firefox.com","60.649228","10.10.10.129","9.9.9.9","DNS","84"
"88862","Standard query 0x0a71 A contile.services.mozilla.com","60.649228","10.10.10.129","9.9.9.9","DNS","88"
"88949","Standard query response 0xb661 A detectportal.firefox.com CNAME detectportal.prod.mozaws.net CNAME prod.detectportal.prod.cloudops.mozgcp.net A 34.107.221.82","60.666481","9.9.9.9","10.10.10.129","DNS","195"
"88952","Standard query response 0x0a71 A contile.services.mozilla.com A 34.117.237.239","60.666481","9.9.9.9","10.10.10.129","DNS","104"
"88970","Standard query 0xe935 AAAA contile.services.mozilla.com","60.670536","10.10.10.129","9.9.9.9","DNS","88"
"88982","Standard query response 0xe935 AAAA contile.services.mozilla.com SOA ns-679.awsdns-20.net","60.682046","9.9.9.9","10.10.10.129","DNS","169"
"88994","Standard query 0xf88a A www.youtube.com","60.683498","10.10.10.129","9.9.9.9","DNS","75"
"88995","Standard query 0x0538 A web.whatsapp.com","60.686217","10.10.10.129","9.9.9.9","DNS","76"
"88996","Standard query 0x48e2 A aulavirtual.uaa.mx","60.686217","10.10.10.129","9.9.9.9","DNS","78"
"88997","Standard query 0x06b3 A chat.openai.com","60.686217","10.10.10.129","9.9.9.9","DNS","75"
"88998","Standard query 0xf255 A esiima.uaa.mx","60.686217","10.10.10.129","9.9.9.9","DNS","73"
"88999","Standard query 0x03b7 A moodle.ccbas.uaa.mx","60.686217","10.10.10.129","9.9.9.9","DNS","79"
"89002","Standard query 0xa25d A content-signature-2.cdn.mozilla.net","60.688750","10.10.10.129","9.9.9.9","DNS","95"
"89015","Standard query response 0xf88a A www.youtube.com CNAME youtube-ui.l.google.com A 172.217.2.142 A 142.251.34.46 A 192.178.52.174 A 192.178.56.238 A 192.178.56.142 A 192.178.56.46 A 172.217.3.142 A 192.178.57.46 A 192.178.56.110 A 192.178.57.14 A 192.178.56.174 A 192.178.56.206 A 142.251.218.142 A 192.178.52.142 A 142.251.34.14 A 192.178.56.78","60.694825","9.9.9.9","10.10.10.129","DNS","365"
"89018","Standard query 0x1b1d A r3.o.lencr.org","60.695944","10.10.10.129","9.9.9.9","DNS","74"
"89021","Standard query response 0xf255 A esiima.uaa.mx CNAME cesiima.uaa.mx A 148.211.120.157","60.697473","9.9.9.9","10.10.10.129","DNS","111"
"89024","Standard query response 0x0538 A web.whatsapp.com CNAME mmx-ds.cdn.whatsapp.net A 157.240.25.60","60.697473","9.9.9.9","10.10.10.129","DNS","129"
"89025","Standard query response 0x48e2 A aulavirtual.uaa.mx CNAME cmoodlelic.uaa.mx A 148.211.120.175","60.697473","9.9.9.9","10.10.10.129","DNS","119"
"89027","Standard query response 0x06b3 A chat.openai.com CNAME chat.openai.com.cdn.cloudflare.net A 104.18.37.228 A 172.64.150.28","60.697473","9.9.9.9","10.10.10.129","DNS","155"
"89057","Standard query 0xb5bb A youtube-ui.l.google.com","60.701293","10.10.10.129","9.9.9.9","DNS","83"
"89059","Standard query 0xfb37 A cesiima.uaa.mx","60.702445","10.10.10.129","9.9.9.9","DNS","74"
"89074","Standard query response 0xa25d A content-signature-2.cdn.mozilla.net CNAME content-signature-chains.prod.autograph.services.mozaws.net CNAME prod.content-signature-chains.prod.webservices.mozgcp.net A 34.160.144.191","60.703581","9.9.9.9","10.10.10.129","DNS","249"
"89084","Standard query response 0x1b1d A r3.o.lencr.org CNAME o.lencr.edgesuite.net CNAME a1887.dscq.akamai.net A 23.200.36.206 A 23.200.36.209","60.707563","9.9.9.9","10.10.10.129","DNS","173"
"89085","Standard query 0x98fa A mmx-ds.cdn.whatsapp.net","60.707563","10.10.10.129","9.9.9.9","DNS","83"
"89086","Standard query 0xc96b A cmoodlelic.uaa.mx","60.707563","10.10.10.129","9.9.9.9","DNS","77"
"89087","Standard query 0x7934 A chat.openai.com.cdn.cloudflare.net","60.707563","10.10.10.129","9.9.9.9","DNS","94"
"89088","Standard query 0x84cc A prod.content-signature-chains.prod.webservices.mozgcp.net","60.707563","10.10.10.129","9.9.9.9","DNS","117"
"89098","Standard query 0xaa1b A a1887.dscq.akamai.net","60.708673","10.10.10.129","9.9.9.9","DNS","81"
"89162","Standard query response 0xb5bb A youtube-ui.l.google.com A 192.178.56.110 A 192.178.56.142 A 192.178.56.174 A 192.178.56.206 A 142.251.34.14 A 142.251.34.46 A 142.251.218.142 A 172.217.2.142 A 192.178.52.142 A 192.178.52.174 A 192.178.52.206 A 192.178.52.238 A 142.250.177.14 A 192.178.56.14 A 192.178.56.46 A 192.178.56.78","60.714337","9.9.9.9","10.10.10.129","DNS","339"
"89163","Standard query response 0xfb37 A cesiima.uaa.mx A 148.211.120.157","60.714337","9.9.9.9","10.10.10.129","DNS","90"
"89174","Standard query 0x6f5e AAAA youtube-ui.l.google.com","60.717591","10.10.10.129","9.9.9.9","DNS","83"
"89175","Standard query 0x5113 AAAA cesiima.uaa.mx","60.717591","10.10.10.129","9.9.9.9","DNS","74"
"89176","Standard query response 0x98fa A mmx-ds.cdn.whatsapp.net A 157.240.25.60","60.718605","9.9.9.9","10.10.10.129","DNS","99"
"89177","Standard query response 0x7934 A chat.openai.com.cdn.cloudflare.net A 172.64.150.28 A 104.18.37.228","60.718605","9.9.9.9","10.10.10.129","DNS","126"
"89178","Standard query response 0x84cc A prod.content-signature-chains.prod.webservices.mozgcp.net A 34.160.144.191","60.718605","9.9.9.9","10.10.10.129","DNS","133"
"89179","Standard query 0xc878 AAAA mmx-ds.cdn.whatsapp.net","60.719915","10.10.10.129","9.9.9.9","DNS","83"
"89180","Standard query 0x0742 AAAA chat.openai.com.cdn.cloudflare.net","60.719915","10.10.10.129","9.9.9.9","DNS","94"
"89181","Standard query 0x00d3 AAAA prod.content-signature-chains.prod.webservices.mozgcp.net","60.719915","10.10.10.129","9.9.9.9","DNS","117"
"89182","Standard query response 0xaa1b A a1887.dscq.akamai.net A 23.200.36.209 A 23.200.36.206","60.719915","9.9.9.9","10.10.10.129","DNS","113"
"89183","Standard query 0x105c AAAA a1887.dscq.akamai.net","60.721728","10.10.10.129","9.9.9.9","DNS","81"
"89191","Standard query response 0x6f5e AAAA youtube-ui.l.google.com AAAA 2607:f8b0:4012:813::200e AAAA 2607:f8b0:4012:814::200e AAAA 2607:f8b0:4012:809::200e AAAA 2607:f8b0:4012:805::200e","60.728006","9.9.9.9","10.10.10.129","DNS","195"
"89196","Standard query response 0xc878 AAAA mmx-ds.cdn.whatsapp.net AAAA 2a03:2880:f235:1cd:face:b00c:0:167","60.730845","9.9.9.9","10.10.10.129","DNS","111"
"89197","Standard query response 0x0742 AAAA chat.openai.com.cdn.cloudflare.net AAAA 2606:4700:4400::6812:25e4 AAAA 2606:4700:4400::ac40:961c","60.730845","9.9.9.9","10.10.10.129","DNS","150"
