No.,Info,Time,Source,Destination,Protocol,Length
73898,443  >  39414 [ACK] Seq=290404633 Ack=246135 Win=765952 Len=4104 TSval=534344453 TSecr=200115 [TCP segment of a reassembled PDU],967.404564,13.35.90.177,192.168.1.207,TCP,4170
73899,"443  >  39414 [PSH, ACK] Seq=290408737 Ack=246135 Win=765952 Len=5472 TSval=534344453 TSecr=200115 [TCP segment of a reassembled PDU]",967.404769,13.35.90.177,192.168.1.207,TCP,5538
73900,39414  >  443 [ACK] Seq=246135 Ack=290390953 Win=48128 Len=0 TSval=200117 TSecr=534344451,967.405507,192.168.1.207,13.35.90.177,TCP,70
326,"Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question PTR sonos5CAAFDC34EA2._spotify-connect._tcp.local PTR 531663860369._spotify-connect._tcp.local",16.766574,192.168.1.81,224.0.0.251,MDNS,150
327,"Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question PTR sonos5CAAFDC34EA2._spotify-connect._tcp.local PTR 531663860369._spotify-connect._tcp.local",16.7667,fe80::6c34:3c16:9604:eae1,ff02::fb,MDNS,170
328,Who has 192.168.1.207? Tell 192.168.1.81,16.847579,PCSSystemtec_45:5c:08,Broadcast,ARP,64
329,"Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question PTR sonos5CAAFDC34EA2._spotify-connect._tcp.local PTR 531663860369._spotify-connect._tcp.local",16.896483,192.168.1.81,224.0.0.251,MDNS,146
330,"Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question PTR sonos5CAAFDC34EA2._spotify-connect._tcp.local PTR 531663860369._spotify-connect._tcp.local",16.899164,fe80::6c34:3c16:9604:eae1,ff02::fb,MDNS,166
331,Who has 192.168.1.207? Tell 192.168.1.81,16.899431,PCSSystemtec_45:5c:08,Broadcast,ARP,60
332,Standard query response 0x0000 PTR 531663860369._spotify-connect._tcp.local SRV 0 0 51933 531663860369.local TXT A 192.168.1.108,16.907365,192.168.1.108,224.0.0.251,MDNS,206
333,Multicast Listener Report Message v2,17.09173,::,ff02::16,ICMPv6,110
334,ARP Announcement for 192.168.1.183,17.194716,Espressif_0a:94:2e,Broadcast,ARP,64
335,Standard query response 0x0000 PTR 531663860369._spotify-connect._tcp.local SRV 0 0 51933 531663860369.local TXT A 192.168.1.108,17.203721,192.168.1.108,224.0.0.251,MDNS,202
336,ARP Announcement for 192.168.1.183,17.203883,Espressif_0a:94:2e,Broadcast,ARP,42
337,RST. Root = 32768/0/18:e8:29:26:2d:de  Cost = 0  Port = 0x8031,17.276504,Ubiquiti_26:2d:df,Spanning-tree-(for-bridges)_00,STP,60
338,[TCP Previous segment not captured] GET /success.txt?ipv4 HTTP/1.1 ,17.312211,192.168.1.48,34.107.221.82,HTTP,373
339,Application Data,17.312214,192.168.1.48,162.159.61.4,TLSv1.2,109
340,Standard query 0x2843 A detectportal.firefox.com,17.312545,192.168.1.211,192.168.1.1,DNS,88
341,Standard query 0xa0aa AAAA detectportal.firefox.com,17.312547,192.168.1.211,192.168.1.1,DNS,88
342,[TCP Previous segment not captured] GET /canonical.html HTTP/1.1 ,17.314013,192.168.1.48,34.107.221.82,HTTP,371
343,Application Data,17.317885,162.159.61.4,192.168.1.48,TLSv1.2,105
344,Standard query response 0x2843 A detectportal.firefox.com CNAME detectportal.prod.mozaws.net CNAME prod.detectportal.prod.cloudops.mozgcp.net A 34.107.221.82,17.317971,192.168.1.1,192.168.1.211,DNS,195
345,Standard query response 0xa0aa AAAA detectportal.firefox.com CNAME detectportal.prod.mozaws.net CNAME prod.detectportal.prod.cloudops.mozgcp.net AAAA 2600:1901:0:38d7::,17.318399,192.168.1.1,192.168.1.211,DNS,207
346,47764  >  443 [ACK] Seq=157 Ack=157 Win=501 Len=0 TSval=2663860599 TSecr=1302652587,17.320191,192.168.1.48,162.159.61.4,TCP,70
347,HTTP/1.1 200 OK  (text/plain),17.351577,34.107.221.82,192.168.1.48,HTTP,282
348,34988  >  80 [ACK] Seq=305 Ack=217 Win=501 Len=0 TSval=2455617999 TSecr=2855017081,17.355357,192.168.1.48,34.107.221.82,TCP,70
349,HTTP/1.1 200 OK  (text/html),17.358524,34.107.221.82,192.168.1.48,HTTP,364
350,34990  >  80 [ACK] Seq=303 Ack=299 Win=501 Len=0 TSval=2455618005 TSecr=2418030420,17.360877,192.168.1.48,34.107.221.82,TCP,70
32076,443  >  39414 [ACK] Seq=55664669 Ack=46163 Win=197632 Len=1128 TSval=533755461 TSecr=52870 [TCP segment of a reassembled PDU],378.412774,13.35.90.177,192.168.1.207,TCP,1194
32077,443  >  39414 [ACK] Seq=55665797 Ack=46163 Win=197632 Len=2736 TSval=533755461 TSecr=52870 [TCP segment of a reassembled PDU],378.412776,13.35.90.177,192.168.1.207,TCP,2802
32078,Application Data,378.413064,13.35.90.177,192.168.1.207,TLSv1.2,11010
32079,39414  >  443 [ACK] Seq=46163 Ack=55664669 Win=47744 Len=0 TSval=52871 TSecr=533755457,378.415564,192.168.1.207,13.35.90.177,TCP,70
32080,[TCP Window Update] 39414  >  443 [ACK] Seq=46163 Ack=55664669 Win=96128 Len=0 TSval=52872 TSecr=533755457,378.415719,192.168.1.207,13.35.90.177,TCP,70
32081,443  >  39414 [ACK] Seq=55679477 Ack=46163 Win=197632 Len=5472 TSval=533755464 TSecr=52870 [TCP segment of a reassembled PDU],378.415721,13.35.90.177,192.168.1.207,TCP,5538
32082,"443  >  39414 [PSH, ACK] Seq=55684949 Ack=46163 Win=197632 Len=3560 TSval=533755464 TSecr=52870 [TCP segment of a reassembled PDU]",378.416148,13.35.90.177,192.168.1.207,TCP,3626
32083,Application Data,378.416152,13.35.90.177,192.168.1.207,TLSv1.2,12378
32084,"443  >  39414 [PSH, ACK] Seq=55700821 Ack=46163 Win=197632 Len=1368 TSval=533755464 TSecr=52870 [TCP segment of a reassembled PDU]",378.416221,13.35.90.177,192.168.1.207,TCP,1434
32085,39414  >  443 [ACK] Seq=46163 Ack=55679477 Win=81408 Len=0 TSval=52872 TSecr=533755461,378.41849,192.168.1.207,13.35.90.177,TCP,70
32086,443  >  39414 [ACK] Seq=55702189 Ack=46163 Win=197632 Len=8208 TSval=533755467 TSecr=52871 [TCP segment of a reassembled PDU],378.419345,13.35.90.177,192.168.1.207,TCP,8274
32087,Application Data,378.419605,13.35.90.177,192.168.1.207,TLSv1.2,2082
32088,443  >  39414 [ACK] Seq=55712413 Ack=46163 Win=197632 Len=1368 TSval=533755467 TSecr=52872 [TCP segment of a reassembled PDU],378.419606,13.35.90.177,192.168.1.207,TCP,1434
32089,39414  >  443 [ACK] Seq=46163 Ack=55702189 Win=58752 Len=0 TSval=52873 TSecr=533755464,378.419705,192.168.1.207,13.35.90.177,TCP,70
32090,443  >  39414 [ACK] Seq=55713781 Ack=46163 Win=197632 Len=6840 TSval=533755467 TSecr=52872 [TCP segment of a reassembled PDU],378.419707,13.35.90.177,192.168.1.207,TCP,6906
32091,"443  >  39414 [PSH, ACK] Seq=55720621 Ack=46163 Win=197632 Len=5472 TSval=533755467 TSecr=52872 [TCP segment of a reassembled PDU]",378.419969,13.35.90.177,192.168.1.207,TCP,5538
32092,Application Data,378.420637,13.35.90.177,192.168.1.207,TLSv1.2,4066
32093,443  >  39414 [ACK] Seq=55730093 Ack=46163 Win=197632 Len=2736 TSval=533755469 TSecr=52872 [TCP segment of a reassembled PDU],378.42074,13.35.90.177,192.168.1.207,TCP,2802
32094,Application Data,378.420973,13.35.90.177,192.168.1.207,TLSv1.2,11010
32095,443  >  39414 [ACK] Seq=55743773 Ack=46163 Win=197632 Len=6840 TSval=533755470 TSecr=52872 [TCP segment of a reassembled PDU],378.421724,13.35.90.177,192.168.1.207,TCP,6906
32096,39414  >  443 [ACK] Seq=46163 Ack=55704925 Win=79872 Len=0 TSval=52873 TSecr=533755467,378.421992,192.168.1.207,13.35.90.177,TCP,70
32097,"443  >  39414 [PSH, ACK] Seq=55750613 Ack=46163 Win=197632 Len=6840 TSval=533755470 TSecr=52872 [TCP segment of a reassembled PDU]",378.421995,13.35.90.177,192.168.1.207,TCP,6906
32098,Application Data,378.423713,13.35.90.177,192.168.1.207,TLSv1.2,3554
32099,39414  >  443 [ACK] Seq=46163 Ack=55726093 Win=58752 Len=0 TSval=52873 TSecr=533755467,378.424109,192.168.1.207,13.35.90.177,TCP,70
32100,39414  >  443 [ACK] Seq=46163 Ack=55728829 Win=79872 Len=0 TSval=52874 TSecr=533755468,378.42411,192.168.1.207,13.35.90.177,TCP,70
39226,39414  >  443 [ACK] Seq=54067 Ack=65074256 Win=77184 Len=0 TSval=58894 TSecr=533779550,402.506328,192.168.1.207,13.35.90.177,TCP,70
39227,Application Data,402.507073,13.35.90.177,192.168.1.207,TLSv1.2,9642
39228,"443  >  39414 [PSH, ACK] Seq=65116552 Ack=54067 Win=220160 Len=4104 TSval=533779555 TSecr=58893 [TCP segment of a reassembled PDU]",402.507188,13.35.90.177,192.168.1.207,TCP,4170
39229,39414  >  443 [ACK] Seq=54067 Ack=65079616 Win=71936 Len=0 TSval=58895 TSecr=533779552,402.507801,192.168.1.207,13.35.90.177,TCP,70
39230,39414  >  443 [ACK] Seq=54067 Ack=65082352 Win=93440 Len=0 TSval=58895 TSecr=533779554,402.50811,192.168.1.207,13.35.90.177,TCP,70
39231,39414  >  443 [ACK] Seq=54067 Ack=65106976 Win=69120 Len=0 TSval=58895 TSecr=533779554,402.509031,192.168.1.207,13.35.90.177,TCP,70
39232,Application Data,402.50941,13.35.90.177,192.168.1.207,TLSv1.2,7306
39233,443  >  39414 [ACK] Seq=65127896 Ack=54067 Win=220160 Len=5472 TSval=533779558 TSecr=58894 [TCP segment of a reassembled PDU],402.510349,13.35.90.177,192.168.1.207,TCP,5538
39234,"443  >  39414 [PSH, ACK] Seq=65133368 Ack=54067 Win=220160 Len=3816 TSval=533779558 TSecr=58894 [TCP segment of a reassembled PDU]",402.510473,13.35.90.177,192.168.1.207,TCP,3882
39235,Application Data,402.510697,13.35.90.177,192.168.1.207,TLSv1.2,8274
39236,"443  >  39414 [PSH, ACK] Seq=65145392 Ack=54067 Win=220160 Len=5472 TSval=533779559 TSecr=58894 [TCP segment of a reassembled PDU]",402.510969,13.35.90.177,192.168.1.207,TCP,5538
39237,39414  >  443 [ACK] Seq=54067 Ack=65120656 Win=55552 Len=0 TSval=58896 TSecr=533779555,402.511718,192.168.1.207,13.35.90.177,TCP,70
39238,39414  >  443 [ACK] Seq=54067 Ack=65123392 Win=77184 Len=0 TSval=58896 TSecr=533779557,402.511877,192.168.1.207,13.35.90.177,TCP,70
39239,Application Data,402.512153,13.35.90.177,192.168.1.207,TLSv1.2,9642
39240,"443  >  39414 [PSH, ACK] Seq=65160440 Ack=54067 Win=220160 Len=4104 TSval=533779560 TSecr=58895 [TCP segment of a reassembled PDU]",402.512274,13.35.90.177,192.168.1.207,TCP,4170
39241,39414  >  443 [ACK] Seq=54067 Ack=65137184 Win=63488 Len=0 TSval=58896 TSecr=533779557,402.513158,192.168.1.207,13.35.90.177,TCP,70
39242,39414  >  443 [ACK] Seq=54067 Ack=65139920 Win=83968 Len=0 TSval=58896 TSecr=533779559,402.513602,192.168.1.207,13.35.90.177,TCP,70
39243,39414  >  443 [ACK] Seq=54067 Ack=65164544 Win=59648 Len=0 TSval=58897 TSecr=533779559,402.515614,192.168.1.207,13.35.90.177,TCP,70
39244,443  >  39414 [ACK] Seq=65164544 Ack=54067 Win=220160 Len=2736 TSval=533779563 TSecr=58896 [TCP segment of a reassembled PDU],402.515616,13.35.90.177,192.168.1.207,TCP,2802
39245,Application Data,402.515909,13.35.90.177,192.168.1.207,TLSv1.2,8994
39246,443  >  39414 [ACK] Seq=65176208 Ack=54067 Win=220160 Len=6840 TSval=533779564 TSecr=58896 [TCP segment of a reassembled PDU],402.516032,13.35.90.177,192.168.1.207,TCP,6906
39247,"443  >  39414 [PSH, ACK] Seq=65183048 Ack=54067 Win=220160 Len=6840 TSval=533779564 TSecr=58896 [TCP segment of a reassembled PDU]",402.516367,13.35.90.177,192.168.1.207,TCP,6906
39248,Application Data,402.517601,13.35.90.177,192.168.1.207,TLSv1.2,11658
39249,Application Data,402.517906,13.35.90.177,192.168.1.207,TLSv1.2,9642
39250,"443  >  39414 [PSH, ACK] Seq=65211056 Ack=54067 Win=220160 Len=4104 TSval=533779566 TSecr=58896 [TCP segment of a reassembled PDU]",402.518025,13.35.90.177,192.168.1.207,TCP,4170
27276,39414  >  443 [ACK] Seq=40541 Ack=48415489 Win=50176 Len=0 TSval=48428 TSecr=533737684,360.640998,192.168.1.207,13.35.90.177,TCP,70
27277,"443  >  39414 [PSH, ACK] Seq=48434641 Ack=40541 Win=181760 Len=6592 TSval=533737690 TSecr=48427 [TCP segment of a reassembled PDU]",360.642558,13.35.90.177,192.168.1.207,TCP,6658
27278,39414  >  443 [ACK] Seq=40541 Ack=48434641 Win=31360 Len=0 TSval=48428 TSecr=533737686,360.64256,192.168.1.207,13.35.90.177,TCP,70
27279,Application Data,360.643813,13.35.90.177,192.168.1.207,TLSv1.2,9642
27280,"443  >  39414 [PSH, ACK] Seq=48450809 Ack=40541 Win=181760 Len=9576 TSval=533737692 TSecr=48428 [TCP segment of a reassembled PDU]",360.644318,13.35.90.177,192.168.1.207,TCP,9642
27281,39414  >  443 [ACK] Seq=40541 Ack=48437377 Win=52864 Len=0 TSval=48429 TSecr=533737690,360.644872,192.168.1.207,13.35.90.177,TCP,70
27282,39414  >  443 [ACK] Seq=40541 Ack=48441233 Win=49024 Len=0 TSval=48429 TSecr=533737690,360.645269,192.168.1.207,13.35.90.177,TCP,70
27283,Application Data,360.646652,13.35.90.177,192.168.1.207,TLSv1.2,5682
27284,39414  >  443 [ACK] Seq=40541 Ack=48443969 Win=70528 Len=0 TSval=48429 TSecr=533737691,360.646654,192.168.1.207,13.35.90.177,TCP,70
27285,39414  >  443 [ACK] Seq=40541 Ack=48460385 Win=54272 Len=0 TSval=48430 TSecr=533737691,360.647751,192.168.1.207,13.35.90.177,TCP,70
27286,"443  >  39414 [PSH, ACK] Seq=48466001 Ack=40541 Win=181760 Len=10944 TSval=533737696 TSecr=48429 [TCP segment of a reassembled PDU]",360.648853,13.35.90.177,192.168.1.207,TCP,11010
27287,Application Data,360.649258,13.35.90.177,192.168.1.207,TLSv1.2,2906
27288,"443  >  39414 [PSH, ACK] Seq=48479785 Ack=40541 Win=181760 Len=10944 TSval=533737698 TSecr=48429 [TCP segment of a reassembled PDU]",360.650882,13.35.90.177,192.168.1.207,TCP,11010
27289,Application Data,360.651151,13.35.90.177,192.168.1.207,TLSv1.2,6906
27290,"443  >  39414 [PSH, ACK] Seq=48497569 Ack=40541 Win=181760 Len=4104 TSval=533737699 TSecr=48429 [TCP segment of a reassembled PDU]",360.651407,13.35.90.177,192.168.1.207,TCP,4170
27291,39414  >  443 [ACK] Seq=40541 Ack=48466001 Win=48768 Len=0 TSval=48431 TSecr=533737694,360.651409,192.168.1.207,13.35.90.177,TCP,70
27292,443  >  39414 [ACK] Seq=48501673 Ack=40541 Win=181760 Len=6840 TSval=533737700 TSecr=48429 [TCP segment of a reassembled PDU],360.652042,13.35.90.177,192.168.1.207,TCP,6906
27293,Application Data,360.652269,13.35.90.177,192.168.1.207,TLSv1.2,4170
27294,39414  >  443 [ACK] Seq=40541 Ack=48468737 Win=69120 Len=0 TSval=48431 TSecr=533737696,360.65227,192.168.1.207,13.35.90.177,TCP,70
27295,39414  >  443 [ACK] Seq=40541 Ack=48479785 Win=58112 Len=0 TSval=48431 TSecr=533737696,360.653413,192.168.1.207,13.35.90.177,TCP,70
27296,"443  >  39414 [PSH, ACK] Seq=48512617 Ack=40541 Win=181760 Len=2152 TSval=533737703 TSecr=48431 [TCP segment of a reassembled PDU]",360.655646,13.35.90.177,192.168.1.207,TCP,2218
27297,39414  >  443 [ACK] Seq=40541 Ack=48482521 Win=78592 Len=0 TSval=48431 TSecr=533737698,360.656216,192.168.1.207,13.35.90.177,TCP,70
27298,443  >  39414 [ACK] Seq=48514769 Ack=40541 Win=181760 Len=1368 TSval=533737704 TSecr=48431 [TCP segment of a reassembled PDU],360.656244,13.35.90.177,192.168.1.207,TCP,1434
27299,"443  >  39414 [PSH, ACK] Seq=48516137 Ack=40541 Win=181760 Len=9576 TSval=533737704 TSecr=48431 [TCP segment of a reassembled PDU]",360.656569,13.35.90.177,192.168.1.207,TCP,9642
27300,Application Data,360.656773,13.35.90.177,192.168.1.207,TLSv1.2,6906
40251,443  >  38147 [ACK] Seq=6939 Ack=710 Win=67072 Len=0 TSval=1812643696 TSecr=59700,405.733813,108.138.106.8,192.168.1.207,TCP,66
40252,[TCP Dup ACK 1081#7] 5228  >  57649 [ACK] Seq=1 Ack=2 Win=265 Len=0 TSval=1889001568 TSecr=2519659971,405.734636,142.251.16.188,192.168.1.9,TCP,66
40253,Client Hello (SNI=tvpnlogopus.samsungcloud.tv),405.747073,192.168.1.207,108.138.106.96,TLSv1.2,315
40254,37173  >  8080 [ACK] Seq=14405 Ack=272 Win=15744 Len=0 TSval=363785226 TSecr=1458171472,405.750073,192.168.1.1,192.168.1.9,TCP,66
40255,443  >  48184 [ACK] Seq=1 Ack=246 Win=67072 Len=0 TSval=301034871 TSecr=59704,405.752548,108.138.106.96,192.168.1.207,TCP,66
40256,Server Hello,405.75319,108.138.106.96,192.168.1.207,TLSv1.2,1434
40257,"443  >  48184 [PSH, ACK] Seq=1369 Ack=246 Win=67072 Len=1368 TSval=301034871 TSecr=59704 [TCP segment of a reassembled PDU]",405.753299,108.138.106.96,192.168.1.207,TCP,1434
40258,"Certificate, Server Key Exchange, Server Hello Done",405.754715,108.138.106.96,192.168.1.207,TLSv1.2,1580
40259,48184  >  443 [ACK] Seq=246 Ack=1369 Win=32000 Len=0 TSval=59706 TSecr=301034871,405.754717,192.168.1.207,108.138.106.96,TCP,70
40260,48184  >  443 [ACK] Seq=246 Ack=2737 Win=34688 Len=0 TSval=59706 TSecr=301034871,405.754992,192.168.1.207,108.138.106.96,TCP,70
40261,48184  >  443 [ACK] Seq=246 Ack=4105 Win=37504 Len=0 TSval=59707 TSecr=301034873,405.756635,192.168.1.207,108.138.106.96,TCP,70
40262,48184  >  443 [ACK] Seq=246 Ack=4251 Win=40192 Len=0 TSval=59707 TSecr=301034873,405.756636,192.168.1.207,108.138.106.96,TCP,70
40263,Client Hello (SNI=tvpnlogopus.samsungcloud.tv),405.776054,192.168.1.207,108.138.106.90,TLSv1.2,315
40264,192.168.1.11 is at ec:b5:fa:a1:0e:b0,405.780284,PhilipsLight_a1:0e:b0,RivetNetwork_22:6a:41,ARP,60
40265,443  >  50566 [ACK] Seq=1 Ack=246 Win=67072 Len=0 TSval=1403354633 TSecr=59712,405.781509,108.138.106.90,192.168.1.207,TCP,66
40266,Server Hello,405.782043,108.138.106.90,192.168.1.207,TLSv1.2,1434
40267,"443  >  50566 [PSH, ACK] Seq=1369 Ack=246 Win=67072 Len=1368 TSval=1403354633 TSecr=59712 [TCP segment of a reassembled PDU]",405.782473,108.138.106.90,192.168.1.207,TCP,1434
40268,"Certificate, Server Key Exchange, Server Hello Done",405.782914,108.138.106.90,192.168.1.207,TLSv1.2,1580
40269,50566  >  443 [ACK] Seq=246 Ack=1369 Win=32000 Len=0 TSval=59714 TSecr=1403354633,405.783692,192.168.1.207,108.138.106.90,TCP,70
40270,50566  >  443 [ACK] Seq=246 Ack=2737 Win=34688 Len=0 TSval=59714 TSecr=1403354633,405.783693,192.168.1.207,108.138.106.90,TCP,70
40271,50566  >  443 [ACK] Seq=246 Ack=4105 Win=37504 Len=0 TSval=59714 TSecr=1403354634,405.784673,192.168.1.207,108.138.106.90,TCP,70
40272,50566  >  443 [ACK] Seq=246 Ack=4251 Win=40192 Len=0 TSval=59714 TSecr=1403354634,405.784675,192.168.1.207,108.138.106.90,TCP,70
40273,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message",405.789234,192.168.1.207,108.138.106.96,TLSv1.2,196
40274,443  >  48184 [ACK] Seq=4251 Ack=372 Win=67072 Len=0 TSval=301034912 TSecr=59715,405.793465,108.138.106.96,192.168.1.207,TCP,66
40275,"Change Cipher Spec, Encrypted Handshake Message",405.793466,108.138.106.96,192.168.1.207,TLSv1.2,117
65651,443  >  39414 [ACK] Seq=264079288 Ack=224705 Win=704512 Len=6840 TSval=534278417 TSecr=183606 [TCP segment of a reassembled PDU],901.368679,13.35.90.177,192.168.1.207,TCP,6906
65652,"443  >  39414 [PSH, ACK] Seq=264086128 Ack=224705 Win=704512 Len=2080 TSval=534278417 TSecr=183606 [TCP segment of a reassembled PDU]",901.368961,13.35.90.177,192.168.1.207,TCP,2146
65653,39414  >  443 [ACK] Seq=224705 Ack=264053296 Win=59648 Len=0 TSval=183608 TSecr=534278413,901.37113,192.168.1.207,13.35.90.177,TCP,70
65654,Application Data,901.371809,13.35.90.177,192.168.1.207,TLSv1.2,9642
65655,"443  >  39414 [PSH, ACK] Seq=264097784 Ack=224705 Win=704512 Len=9576 TSval=534278420 TSecr=183607 [TCP segment of a reassembled PDU]",901.372292,13.35.90.177,192.168.1.207,TCP,9642
65656,39414  >  443 [ACK] Seq=224705 Ack=264056032 Win=81280 Len=0 TSval=183609 TSecr=534278415,901.373187,192.168.1.207,13.35.90.177,TCP,70
65657,39414  >  443 [ACK] Seq=224705 Ack=264058768 Win=102784 Len=0 TSval=183609 TSecr=534278415,901.373188,192.168.1.207,13.35.90.177,TCP,70
65658,39414  >  443 [ACK] Seq=224705 Ack=264089576 Win=72064 Len=0 TSval=183609 TSecr=534278415,901.374368,192.168.1.207,13.35.90.177,TCP,70
65659,39414  >  443 [ACK] Seq=224705 Ack=264092312 Win=69376 Len=0 TSval=183609 TSecr=534278420,901.374675,192.168.1.207,13.35.90.177,TCP,70
65660,Application Data,901.374803,13.35.90.177,192.168.1.207,TLSv1.2,1434
65661,"443  >  39414 [PSH, ACK] Seq=264108728 Ack=224705 Win=704512 Len=4216 TSval=534278423 TSecr=183608 [TCP segment of a reassembled PDU]",901.375256,13.35.90.177,192.168.1.207,TCP,4282
65662,39414  >  443 [ACK] Seq=224705 Ack=264107360 Win=54400 Len=0 TSval=183610 TSecr=534278420,901.375856,192.168.1.207,13.35.90.177,TCP,70
65663,39414  >  443 [ACK] Seq=224705 Ack=264110096 Win=75904 Len=0 TSval=183610 TSecr=534278423,901.377016,192.168.1.207,13.35.90.177,TCP,70
65664,443  >  39414 [ACK] Seq=264112944 Ack=224705 Win=704512 Len=8208 TSval=534278425 TSecr=183609 [TCP segment of a reassembled PDU],901.377019,13.35.90.177,192.168.1.207,TCP,8274
65665,"443  >  39414 [PSH, ACK] Seq=264121152 Ack=224705 Win=704512 Len=1368 TSval=534278425 TSecr=183609 [TCP segment of a reassembled PDU]",901.377356,13.35.90.177,192.168.1.207,TCP,1434
65666,Application Data,901.377357,13.35.90.177,192.168.1.207,TLSv1.2,2802
65667,443  >  39414 [ACK] Seq=264125256 Ack=224705 Win=704512 Len=1368 TSval=534278426 TSecr=183609 [TCP segment of a reassembled PDU],901.377369,13.35.90.177,192.168.1.207,TCP,1434
65668,"443  >  39414 [PSH, ACK] Seq=264126624 Ack=224705 Win=704512 Len=5472 TSval=534278426 TSecr=183609 [TCP segment of a reassembled PDU]",901.377789,13.35.90.177,192.168.1.207,TCP,5538
65669,39414  >  443 [ACK] Seq=224705 Ack=264112944 Win=73088 Len=0 TSval=183610 TSecr=534278423,901.378288,192.168.1.207,13.35.90.177,TCP,70
65670,443  >  39414 [ACK] Seq=264132096 Ack=224705 Win=704512 Len=1368 TSval=534278427 TSecr=183609 [TCP segment of a reassembled PDU],901.37829,13.35.90.177,192.168.1.207,TCP,1434
65671,443  >  39414 [ACK] Seq=264133464 Ack=224705 Win=704512 Len=1368 TSval=534278427 TSecr=183609 [TCP segment of a reassembled PDU],901.378345,13.35.90.177,192.168.1.207,TCP,1434
65672,Application Data,901.378811,13.35.90.177,192.168.1.207,TLSv1.2,6906
65673,"443  >  39414 [PSH, ACK] Seq=264141672 Ack=224705 Win=704512 Len=1912 TSval=534278428 TSecr=183609 [TCP segment of a reassembled PDU]",901.379421,13.35.90.177,192.168.1.207,TCP,1978
65674,39414  >  443 [ACK] Seq=224705 Ack=264115680 Win=93440 Len=0 TSval=183611 TSecr=534278425,901.379423,192.168.1.207,13.35.90.177,TCP,70
65675,443  >  39414 [ACK] Seq=264143584 Ack=224705 Win=704512 Len=2736 TSval=534278428 TSecr=183609 [TCP segment of a reassembled PDU],901.379424,13.35.90.177,192.168.1.207,TCP,2802
72651,54960  >  15600 Len=35,958.1808,192.168.1.207,239.255.255.250,UDP,77
72652,Neighbor Solicitation for fe80::476:b4d1:d1c5:a50d from 6c:5a:b0:5c:f5:6b,958.181166,fe80::6e5a:b0ff:fe5c:f56b,ff02::1:ffc5:a50d,ICMPv6,86
72653,"Standard query 0x0000 TXT TPLINK Smart Plug F56B._hap._tcp.local, ""QU"" question TXT OPT",958.181759,192.168.1.249,224.0.0.251,MDNS,213
72654,"Standard query 0x0000 TXT TPLINK Smart Plug F56B._hap._tcp.local, ""QU"" question TXT OPT",958.182026,fe80::476:b4d1:d1c5:a50d,ff02::fb,MDNS,233
72655,"Standard query 0x0000 TXT TPLINK Smart Plug E0C9._hap._tcp.local, ""QU"" question TXT OPT",958.29457,192.168.1.249,224.0.0.251,MDNS,217
72656,"Standard query 0x0000 TXT TPLINK Smart Plug E0C9._hap._tcp.local, ""QU"" question TXT OPT",958.294573,fe80::476:b4d1:d1c5:a50d,ff02::fb,MDNS,237
72657,56029  >  443 Len=29,958.373116,192.168.1.9,142.250.65.174,UDP,75
72658,443  >  56029 Len=25,958.378559,142.250.65.174,192.168.1.9,UDP,67
72659,"Standard query 0x0000 ANY ACI's IoT Lab iPhone._rdlink._tcp.local, ""QU"" question ANY ACIs-IoT-Lab-iPhone.local, ""QU"" question SRV 0 0 49709 ACIs-IoT-Lab-iPhone.local AAAA fe80::476:b4d1:d1c5:a50d A 192.168.1.249 OPT",958.481037,192.168.1.249,224.0.0.251,MDNS,222
72660,"Standard query 0x0000 ANY ACI's IoT Lab iPhone._rdlink._tcp.local, ""QU"" question ANY ACIs-IoT-Lab-iPhone.local, ""QU"" question SRV 0 0 49709 ACIs-IoT-Lab-iPhone.local AAAA fe80::476:b4d1:d1c5:a50d A 192.168.1.249 OPT",958.48104,fe80::476:b4d1:d1c5:a50d,ff02::fb,MDNS,242
72661,"Standard query 0x0000 TXT TPLINK Smart Plug E0C9._hap._tcp.local, ""QU"" question TXT OPT",958.486092,192.168.1.249,224.0.0.251,MDNS,213
72662,[TCP Dup ACK 117#35] 80  >  55704 [ACK] Seq=1 Ack=1 Win=442 Len=0 TSval=3938818888 TSecr=1991026841,958.486151,18.197.213.150,192.168.1.9,TCP,66
72663,[TCP Dup ACK 118#35] 55704  >  80 [ACK] Seq=1 Ack=2 Win=2048 Len=0 TSval=1991041946 TSecr=3896497505,958.486154,192.168.1.9,18.197.213.150,TCP,70
72664,"Standard query 0x0000 TXT TPLINK Smart Plug E0C9._hap._tcp.local, ""QU"" question TXT OPT",958.486561,fe80::476:b4d1:d1c5:a50d,ff02::fb,MDNS,233
72665,"Standard query 0x0000 ANY ACI's IoT Lab iPhone._rdlink._tcp.local, ""QU"" question ANY ACIs-IoT-Lab-iPhone.local, ""QU"" question SRV 0 0 49709 ACIs-IoT-Lab-iPhone.local AAAA fe80::476:b4d1:d1c5:a50d A 192.168.1.249 OPT",958.487042,192.168.1.249,224.0.0.251,MDNS,218
