"No.","Info","Time","Source","Destination","Protocol","Length"
"6276","M-SEARCH * HTTP/1.1 ","343.585130","192.168.1.45","239.255.255.250","SSDP","219"
"6277","M-SEARCH * HTTP/1.1 ","343.585130","192.168.1.45","239.255.255.250","SSDP","219"
"6278","Application Data","343.774477","192.168.1.181","17.57.144.55","TLSv1.2","94"
"6279","[TCP Retransmission] 59078  >  5223 [PSH, ACK] Seq=1 Ack=1 Win=4096 Len=24 TSval=2873769058 TSecr=2032923095","343.774477","192.168.1.181","17.57.144.55","TCP","94"
"6280","59078  >  5223 [FIN, ACK] Seq=25 Ack=1 Win=4096 Len=0 TSval=2873769059 TSecr=2032923095","343.774479","192.168.1.181","17.57.144.55","TCP","70"
"6281","[TCP Retransmission] 59078  >  5223 [FIN, ACK] Seq=25 Ack=1 Win=4096 Len=0 TSval=2873769059 TSecr=2032923095","343.774479","192.168.1.181","17.57.144.55","TCP","70"
"6282","Application Data","343.784079","17.57.144.55","192.168.1.181","TLSv1.2","90"
"6283","[TCP Retransmission] 5223  >  59078 [FIN, PSH, ACK] Seq=27 Ack=25 Win=501 Len=24 TSval=2033558094 TSecr=2873769058","343.784079","17.57.144.55","192.168.1.181","TCP","90"
"6284","5223  >  59078 [ACK] Seq=52 Ack=26 Win=501 Len=0 TSval=2033558094 TSecr=2873769059","343.784081","17.57.144.55","192.168.1.181","TCP","66"
"6285","[TCP Dup ACK 6284#1] 5223  >  59078 [ACK] Seq=52 Ack=26 Win=501 Len=0 TSval=2033558094 TSecr=2873769059","343.784081","17.57.144.55","192.168.1.181","TCP","66"
"6286","59078  >  5223 [RST] Seq=25 Win=0 Len=0","343.804634","192.168.1.181","17.57.144.55","TCP","64"
"6287","59078  >  5223 [RST] Seq=25 Win=0 Len=0","343.804634","192.168.1.181","17.57.144.55","TCP","64"
"6288","59078  >  5223 [RST] Seq=26 Win=0 Len=0","343.804636","192.168.1.181","17.57.144.55","TCP","64"
"6289","59078  >  5223 [RST] Seq=26 Win=0 Len=0","343.804636","192.168.1.181","17.57.144.55","TCP","64"
"6290","Standard query 0x9156 A 21-courier.push.apple.com","343.805800","192.168.1.211","192.168.1.1","DNS","89"
"6291","Standard query 0x9156 A 21-courier.push.apple.com","343.805800","192.168.1.211","192.168.1.1","DNS","89"
"6292","Standard query response 0x9156 A 21-courier.push.apple.com CNAME 21.courier-push-apple.com.akadns.net CNAME us-ne-courier-4.push-apple.com.akadns.net A 17.57.144.11 A 17.57.144.12 A 17.57.144.10","343.811688","192.168.1.1","192.168.1.211","DNS","224"
"6293","Standard query response 0x9156 A 21-courier.push.apple.com CNAME 21.courier-push-apple.com.akadns.net CNAME us-ne-courier-4.push-apple.com.akadns.net A 17.57.144.11 A 17.57.144.12 A 17.57.144.10","343.811688","192.168.1.1","192.168.1.211","DNS","224"
"6294","59082  >  5223 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=32 TSval=2873769103 TSecr=0 SACK_PERM","343.816525","192.168.1.181","17.57.144.11","TCP","82"
"6295","[TCP Retransmission] 59082  >  5223 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=32 TSval=2873769103 TSecr=0 SACK_PERM","343.816525","192.168.1.181","17.57.144.11","TCP","82"
"6296","5223  >  59082 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1380 SACK_PERM TSval=3391358399 TSecr=2873769103 WS=128","343.820607","17.57.144.11","192.168.1.181","TCP","74"
"6297","[TCP Retransmission] 5223  >  59082 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1380 SACK_PERM TSval=3391358399 TSecr=2873769103 WS=128","343.820607","17.57.144.11","192.168.1.181","TCP","74"
"6298","59082  >  5223 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=2873769114 TSecr=3391358399","343.827940","192.168.1.181","17.57.144.11","TCP","70"
"6299","[TCP Dup ACK 6298#1] 59082  >  5223 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=2873769114 TSecr=3391358399","343.827940","192.168.1.181","17.57.144.11","TCP","70"
"6300","Client Hello (SNI=courier.push.apple.com)","343.827942","192.168.1.181","17.57.144.11","TLSv1.3","587"
"6301","[TCP Retransmission] 59082  >  5223 [PSH, ACK] Seq=1 Ack=1 Win=131328 Len=517 TSval=2873769114 TSecr=3391358399","343.827942","192.168.1.181","17.57.144.11","TCP","587"
"6302","5223  >  59082 [ACK] Seq=1 Ack=518 Win=64512 Len=0 TSval=3391358426 TSecr=2873769114","343.832680","17.57.144.11","192.168.1.181","TCP","66"
"6303","[TCP Dup ACK 6302#1] 5223  >  59082 [ACK] Seq=1 Ack=518 Win=64512 Len=0 TSval=3391358426 TSecr=2873769114","343.832680","17.57.144.11","192.168.1.181","TCP","66"
"6304","Server Hello, Change Cipher Spec, Application Data","343.833845","17.57.144.11","192.168.1.181","TLSv1.3","2642"
"6305","[TCP Retransmission] 5223  >  59082 [ACK] Seq=1 Ack=518 Win=64512 Len=2576 TSval=3391358427 TSecr=2873769114","343.833845","17.57.144.11","192.168.1.181","TCP","2642"
"6306","Application Data, Application Data, Application Data","343.833929","17.57.144.11","192.168.1.181","TLSv1.3","1061"
"6307","[TCP Retransmission] 5223  >  59082 [PSH, ACK] Seq=2577 Ack=518 Win=64512 Len=995 TSval=3391358427 TSecr=2873769114","343.833929","17.57.144.11","192.168.1.181","TCP","1061"
"6308","59082  >  5223 [ACK] Seq=518 Ack=3572 Win=127744 Len=0 TSval=2873769125 TSecr=3391358427","343.841710","192.168.1.181","17.57.144.11","TCP","70"
"6309","[TCP Dup ACK 6308#1] 59082  >  5223 [ACK] Seq=518 Ack=3572 Win=127744 Len=0 TSval=2873769125 TSecr=3391358427","343.841710","192.168.1.181","17.57.144.11","TCP","70"
"6310","[TCP Window Update] 59082  >  5223 [ACK] Seq=518 Ack=3572 Win=131072 Len=0 TSval=2873769125 TSecr=3391358427","343.841712","192.168.1.181","17.57.144.11","TCP","70"
"6311","[TCP Dup ACK 6308#2] 59082  >  5223 [ACK] Seq=518 Ack=3572 Win=131072 Len=0 TSval=2873769125 TSecr=3391358427","343.841712","192.168.1.181","17.57.144.11","TCP","70"
"6312","Change Cipher Spec, Application Data","343.850750","192.168.1.181","17.57.144.11","TLSv1.3","150"
"6313","[TCP Retransmission] 59082  >  5223 [PSH, ACK] Seq=518 Ack=3572 Win=131072 Len=80 TSval=2873769135 TSecr=3391358427","343.850750","192.168.1.181","17.57.144.11","TCP","150"
"6314","Application Data","343.854155","17.57.144.11","192.168.1.181","TLSv1.3","353"
"6315","[TCP Fast Retransmission] , Application Data","343.854155","17.57.144.11","192.168.1.181","TLSv1.3","353"
"6316","Application Data","343.855187","192.168.1.181","17.57.144.11","TLSv1.3","1111"
"6317","[TCP Retransmission] 59082  >  5223 [PSH, ACK] Seq=598 Ack=3572 Win=131072 Len=1041 TSval=2873769139 TSecr=3391358427","343.855187","192.168.1.181","17.57.144.11","TCP","1111"
"6318","59082  >  5223 [ACK] Seq=1639 Ack=3859 Win=130784 Len=0 TSval=2873769140 TSecr=3391358448","343.856817","192.168.1.181","17.57.144.11","TCP","70"
"6319","[TCP Dup ACK 6318#1] 59082  >  5223 [ACK] Seq=1639 Ack=3859 Win=130784 Len=0 TSval=2873769140 TSecr=3391358448","343.856817","192.168.1.181","17.57.144.11","TCP","70"
"6320","Application Data","343.859324","17.57.144.11","192.168.1.181","TLSv1.3","124"
"6321","[TCP Retransmission] 5223  >  59082 [PSH, ACK] Seq=3859 Ack=1639 Win=64128 Len=58 TSval=3391358453 TSecr=2873769139","343.859324","17.57.144.11","192.168.1.181","TCP","124"
"6322","59082  >  5223 [ACK] Seq=1639 Ack=3917 Win=131008 Len=0 TSval=2873769145 TSecr=3391358453","343.861637","192.168.1.181","17.57.144.11","TCP","70"
"6323","[TCP Dup ACK 6322#1] 59082  >  5223 [ACK] Seq=1639 Ack=3917 Win=131008 Len=0 TSval=2873769145 TSecr=3391358453","343.861637","192.168.1.181","17.57.144.11","TCP","70"
"6324","59082  >  5223 [PSH, ACK] Seq=1639 Ack=3917 Win=131072 Len=2048 TSval=2873769153 TSecr=3391358453 [TCP segment of a reassembled PDU]","343.870272","192.168.1.181","17.57.144.11","TCP","2118"
"6325","[TCP Retransmission] 59082  >  5223 [PSH, ACK] Seq=1639 Ack=3917 Win=131072 Len=2048 TSval=2873769153 TSecr=3391358453","343.870272","192.168.1.181","17.57.144.11","TCP","2118"
"6326","Application Data","343.870274","192.168.1.181","17.57.144.11","TLSv1.3","1856"
"6327","[TCP Retransmission] 59082  >  5223 [PSH, ACK] Seq=3687 Ack=3917 Win=131072 Len=1786 TSval=2873769153 TSecr=3391358453 [TCP segment of a reassembled PDU]","343.870274","192.168.1.181","17.57.144.11","TCP","1856"
"6328","Application Data","343.872234","192.168.1.181","17.57.144.11","TLSv1.3","137"
"6329","[TCP Retransmission] 59082  >  5223 [PSH, ACK] Seq=5473 Ack=3917 Win=131072 Len=67 TSval=2873769154 TSecr=3391358453","343.872234","192.168.1.181","17.57.144.11","TCP","137"
"6330","5223  >  59082 [ACK] Seq=3917 Ack=3687 Win=64128 Len=0 TSval=3391358468 TSecr=2873769153","343.873778","17.57.144.11","192.168.1.181","TCP","66"
"6331","[TCP Dup ACK 6330#1] 5223  >  59082 [ACK] Seq=3917 Ack=3687 Win=64128 Len=0 TSval=3391358468 TSecr=2873769153","343.873778","17.57.144.11","192.168.1.181","TCP","66"
"6332","5223  >  59082 [ACK] Seq=3917 Ack=5473 Win=64128 Len=0 TSval=3391358468 TSecr=2873769153","343.873779","17.57.144.11","192.168.1.181","TCP","66"
"6333","[TCP Dup ACK 6332#1] 5223  >  59082 [ACK] Seq=3917 Ack=5473 Win=64128 Len=0 TSval=3391358468 TSecr=2873769153","343.873779","17.57.144.11","192.168.1.181","TCP","66"
"6334","Application Data","343.875793","17.57.144.11","192.168.1.181","TLSv1.3","90"
"6335","[TCP Retransmission] 5223  >  59082 [PSH, ACK] Seq=3917 Ack=5540 Win=64128 Len=24 TSval=3391358470 TSecr=2873769154","343.875793","17.57.144.11","192.168.1.181","TCP","90"
"6336","59082  >  5223 [ACK] Seq=5540 Ack=3941 Win=131040 Len=0 TSval=2873769160 TSecr=3391358470","343.878704","192.168.1.181","17.57.144.11","TCP","70"
"6337","[TCP Dup ACK 6336#1] 59082  >  5223 [ACK] Seq=5540 Ack=3941 Win=131040 Len=0 TSval=2873769160 TSecr=3391358470","343.878704","192.168.1.181","17.57.144.11","TCP","70"
"6338","51504  >  6666 Len=50","343.882064","192.168.1.172","230.0.0.1","UDP","96"
"6339","51504  >  6666 Len=50","343.882064","192.168.1.172","230.0.0.1","UDP","96"
"6340","Application Data","343.990487","192.168.1.172","157.240.241.55","TLSv1.2","525"
"6341","[TCP Retransmission] 60157  >  443 [PSH, ACK] Seq=95566 Ack=235889 Win=512 Len=467","343.990487","192.168.1.172","157.240.241.55","TCP","525"
"6342","57171  >  443 Len=29","343.992686","192.168.1.9","142.251.32.110","UDP","75"
"6343","57171  >  443 Len=29","343.992686","192.168.1.9","142.251.32.110","UDP","75"
"6344","443  >  57171 Len=26","343.998076","142.251.32.110","192.168.1.9","UDP","68"
"6345","443  >  57171 Len=26","343.998076","142.251.32.110","192.168.1.9","UDP","68"
"6346","Application Data","344.015540","157.240.241.55","192.168.1.172","TLSv1.2","145"
"6347","[TCP Retransmission] 443  >  60157 [PSH, ACK] Seq=235889 Ack=96033 Win=3867 Len=91","344.015540","157.240.241.55","192.168.1.172","TCP","145"
"6348","Application Data","344.018107","192.168.1.172","157.240.241.55","TLSv1.2","902"
"6349","[TCP Retransmission] 60157  >  443 [PSH, ACK] Seq=96033 Ack=235980 Win=511 Len=844","344.018107","192.168.1.172","157.240.241.55","TCP","902"
"6350","Application Data","344.018109","192.168.1.172","157.240.241.55","TLSv1.2","92"
"6351","[TCP Retransmission] 60157  >  443 [PSH, ACK] Seq=96877 Ack=235980 Win=511 Len=34","344.018109","192.168.1.172","157.240.241.55","TCP","92"
"6352","443  >  60157 [ACK] Seq=235980 Ack=96911 Win=3878 Len=0","344.021827","157.240.241.55","192.168.1.172","TCP","60"
"6353","[TCP Dup ACK 6352#1] 443  >  60157 [ACK] Seq=235980 Ack=96911 Win=3878 Len=0","344.021827","157.240.241.55","192.168.1.172","TCP","60"
"6354","Application Data","344.048515","157.240.241.55","192.168.1.172","TLSv1.2","2814"
"6355","[TCP Retransmission] 443  >  60157 [ACK] Seq=235980 Ack=96911 Win=3878 Len=2760","344.048515","157.240.241.55","192.168.1.172","TCP","2814"
"6356","Application Data","344.048906","157.240.241.55","192.168.1.172","TLSv1.2","157"
"6357","[TCP Retransmission] 443  >  60157 [ACK] Seq=238740 Ack=96911 Win=3878 Len=103 [TCP segment of a reassembled PDU]","344.048906","157.240.241.55","192.168.1.172","TCP","157"
"6358","Application Data","344.048907","157.240.241.55","192.168.1.172","TLSv1.2","341"
"6359","[TCP Retransmission] 443  >  60157 [PSH, ACK] Seq=238843 Ack=96911 Win=3878 Len=287","344.048907","157.240.241.55","192.168.1.172","TCP","341"
"6360","60157  >  443 [ACK] Seq=96911 Ack=239130 Win=512 Len=0","344.050585","192.168.1.172","157.240.241.55","TCP","64"
"6361","[TCP Dup ACK 6360#1] 60157  >  443 [ACK] Seq=96911 Ack=239130 Win=512 Len=0","344.050585","192.168.1.172","157.240.241.55","TCP","64"
"6362","Standard query 0x0000 PTR _oculusal_sp._tcp.local, ""QM"" question","344.160423","192.168.1.172","224.0.0.251","MDNS","87"
"6363","Standard query 0x0000 PTR _oculusal_sp._tcp.local, ""QM"" question","344.160423","192.168.1.172","224.0.0.251","MDNS","87"
"6364","Standard query response 0x0000 PTR SilentSiggo::ACICSMOHAM2._oculusal_sp._tcp.local SRV 0 0 49730 ACICSMOHAM2.local TXT A 192.168.1.172 NSEC ACICSMOHAM2.local","344.161028","192.168.1.172","224.0.0.251","MDNS","327"
"6365","Standard query response 0x0000 PTR SilentSiggo::ACICSMOHAM2._oculusal_sp._tcp.local SRV 0 0 49730 ACICSMOHAM2.local TXT A 192.168.1.172 NSEC ACICSMOHAM2.local","344.161028","192.168.1.172","224.0.0.251","MDNS","327"
"6366","Standard query 0x00f3 AAAA core-mosquitto","344.161824","fe80::6c34:3c16:9604:eae1","ff02::1:3","LLMNR","98"
"6367","Standard query 0x00f3 AAAA core-mosquitto","344.161824","fe80::6c34:3c16:9604:eae1","ff02::1:3","LLMNR","98"
"6368","Standard query 0x0175 A core-mosquitto","344.162077","192.168.1.81","224.0.0.252","LLMNR","78"
"6369","Standard query 0x0175 A core-mosquitto","344.162077","192.168.1.81","224.0.0.252","LLMNR","78"
"6370","Application Data","344.225382","192.168.1.81","3.33.190.236","TLSv1.2","1165"
"6371","[TCP Retransmission] 51990  >  443 [PSH, ACK] Seq=8332 Ack=7624 Win=64128 Len=1095 TSval=123767565 TSecr=69996945","344.225382","192.168.1.81","3.33.190.236","TCP","1165"
"6372","Application Data","344.261996","3.33.190.236","192.168.1.81","TLSv1.2","625"
"6373","[TCP Retransmission] 443  >  51990 [PSH, ACK] Seq=7624 Ack=9427 Win=200192 Len=559 TSval=70001946 TSecr=123767565","344.261996","3.33.190.236","192.168.1.81","TCP","625"
"6374","51990  >  443 [ACK] Seq=9427 Ack=8183 Win=64128 Len=0 TSval=123767602 TSecr=70001946","344.262531","192.168.1.81","3.33.190.236","TCP","70"
"6375","[TCP Dup ACK 6374#1] 51990  >  443 [ACK] Seq=9427 Ack=8183 Win=64128 Len=0 TSval=123767602 TSecr=70001946","344.262531","192.168.1.81","3.33.190.236","TCP","70"
"6376","Standard query 0xe2ce A www.apple.com","344.427902","192.168.1.211","192.168.1.1","DNS","77"
"6377","Standard query 0xe2ce A www.apple.com","344.427902","192.168.1.211","192.168.1.1","DNS","77"
"6378","Standard query 0x1a5d A www-cdn.icloud.com.akadns.net","344.427904","192.168.1.211","192.168.1.1","DNS","93"
"6379","Standard query 0x1a5d A www-cdn.icloud.com.akadns.net","344.427904","192.168.1.211","192.168.1.1","DNS","93"
"6380","Standard query 0x40b8 A apple.com","344.427905","192.168.1.211","192.168.1.1","DNS","73"
"6381","Standard query 0x40b8 A apple.com","344.427905","192.168.1.211","192.168.1.1","DNS","73"
"6382","Standard query response 0xe2ce A www.apple.com CNAME www.apple.com.edgekey.net CNAME www.apple.com.edgekey.net.globalredir.akadns.net CNAME e6858.dscx.akamaiedge.net A 23.46.224.247","344.433614","192.168.1.1","192.168.1.211","DNS","223"
"6383","Standard query response 0xe2ce A www.apple.com CNAME www.apple.com.edgekey.net CNAME www.apple.com.edgekey.net.globalredir.akadns.net CNAME e6858.dscx.akamaiedge.net A 23.46.224.247","344.433614","192.168.1.1","192.168.1.211","DNS","223"
"6384","Standard query response 0x40b8 A apple.com A 17.253.144.10","344.434443","192.168.1.1","192.168.1.211","DNS","85"
"6385","Standard query response 0x40b8 A apple.com A 17.253.144.10","344.434443","192.168.1.1","192.168.1.211","DNS","85"
"6386","Standard query response 0x1a5d A www-cdn.icloud.com.akadns.net CNAME www.icloud.com-v1.edgekey.net CNAME e4478.dscb.akamaiedge.net A 23.4.235.234","344.434920","192.168.1.1","192.168.1.211","DNS","181"
"6387","Standard query response 0x1a5d A www-cdn.icloud.com.akadns.net CNAME www.icloud.com-v1.edgekey.net CNAME e4478.dscb.akamaiedge.net A 23.4.235.234","344.434920","192.168.1.1","192.168.1.211","DNS","181"
"6388","443  >  57171 Len=37","344.505332","142.251.32.110","192.168.1.9","UDP","79"
"6389","443  >  57171 Len=37","344.505332","142.251.32.110","192.168.1.9","UDP","79"
"6390","57171  >  443 Len=33","344.514258","192.168.1.9","142.251.32.110","UDP","79"
"6391","57171  >  443 Len=33","344.514258","192.168.1.9","142.251.32.110","UDP","79"
"6392","M-SEARCH * HTTP/1.1 ","344.588572","192.168.1.45","239.255.255.250","SSDP","219"
"6393","M-SEARCH * HTTP/1.1 ","344.588572","192.168.1.45","239.255.255.250","SSDP","219"
"6394","57171  >  443 Len=29","344.721362","192.168.1.9","142.251.32.110","UDP","75"
"6395","57171  >  443 Len=29","344.721362","192.168.1.9","142.251.32.110","UDP","75"
"6396","443  >  57171 Len=26","344.726292","142.251.32.110","192.168.1.9","UDP","68"
"6397","443  >  57171 Len=26","344.726292","142.251.32.110","192.168.1.9","UDP","68"
"6398","[TCP Dup ACK 2901#8] 8080  >  43588 [ACK] Seq=1 Ack=1 Win=2048 Len=0","344.826239","192.168.1.9","192.168.1.1","TCP","64"
"6399","[TCP Dup ACK 2901#9] 8080  >  43588 [ACK] Seq=1 Ack=1 Win=2048 Len=0","344.826239","192.168.1.9","192.168.1.1","TCP","64"
"6400","[TCP Dup ACK 2902#8] 43588  >  8080 [ACK] Seq=1 Ack=2 Win=123 Len=0 TSval=381245931 TSecr=1067887805","344.826240","192.168.1.1","192.168.1.9","TCP","66"
"6401","[TCP Dup ACK 2902#9] 43588  >  8080 [ACK] Seq=1 Ack=2 Win=123 Len=0 TSval=381245931 TSecr=1067887805","344.826240","192.168.1.1","192.168.1.9","TCP","66"
"6402","51504  >  6666 Len=50","344.882593","192.168.1.172","230.0.0.1","UDP","96"
"6403","51504  >  6666 Len=50","344.882593","192.168.1.172","230.0.0.1","UDP","96"
"6404","57171  >  443 Len=29","344.936071","192.168.1.9","142.251.32.110","UDP","75"
"6405","57171  >  443 Len=29","344.936071","192.168.1.9","142.251.32.110","UDP","75"
"6406","443  >  57171 Len=26","344.941575","142.251.32.110","192.168.1.9","UDP","68"
"6407","443  >  57171 Len=26","344.941575","142.251.32.110","192.168.1.9","UDP","68"
"6408","57171  >  443 Len=29","345.149935","192.168.1.9","142.251.32.110","UDP","75"
"6409","57171  >  443 Len=29","345.149935","192.168.1.9","142.251.32.110","UDP","75"
"6410","443  >  57171 Len=26","345.155252","142.251.32.110","192.168.1.9","UDP","68"
"6411","443  >  57171 Len=26","345.155252","142.251.32.110","192.168.1.9","UDP","68"
"6412","49154  >  6667 Len=188","345.173069","192.168.1.183","255.255.255.255","UDP","234"
"6413","49154  >  6667 Len=188","345.173069","192.168.1.183","255.255.255.255","UDP","234"
"6414","Standard query 0x00f3 AAAA core-mosquitto","345.227586","fe80::6c34:3c16:9604:eae1","ff02::1:3","LLMNR","98"
"6415","Standard query 0x00f3 AAAA core-mosquitto","345.227586","fe80::6c34:3c16:9604:eae1","ff02::1:3","LLMNR","98"
"6416","Standard query 0x0175 A core-mosquitto","345.228209","192.168.1.81","224.0.0.252","LLMNR","78"
"6417","Standard query 0x0175 A core-mosquitto","345.228209","192.168.1.81","224.0.0.252","LLMNR","78"
"6418","RST. Root = 32768/0/18:e8:29:26:2d:de  Cost = 0  Port = 0x8031","345.292092","Ubiquiti_26:2d:df","Spanning-tree-(for-bridges)_00","STP","60"
"6419","RST. Root = 32768/0/18:e8:29:26:2d:de  Cost = 0  Port = 0x8031","345.292092","Ubiquiti_26:2d:df","Spanning-tree-(for-bridges)_00","STP","60"
"6420","Continuation Data","345.333250","52.23.140.126","192.168.1.81","SSL","98"
"6421","[TCP Retransmission] 443  >  43882 [PSH, ACK] Seq=50441 Ack=64804 Win=442 Len=32 TSval=2353984096 TSecr=3374857361","345.333250","52.23.140.126","192.168.1.81","TCP","98"
"6422","43882  >  443 [ACK] Seq=64804 Ack=50473 Win=1178 Len=0 TSval=3374901550 TSecr=2353984096","345.333932","192.168.1.81","52.23.140.126","TCP","70"
"6423","[TCP Dup ACK 6422#1] 43882  >  443 [ACK] Seq=64804 Ack=50473 Win=1178 Len=0 TSval=3374901550 TSecr=2353984096","345.333932","192.168.1.81","52.23.140.126","TCP","70"
"6424","57171  >  443 Len=29","345.364644","192.168.1.9","142.251.32.110","UDP","75"
"6425","57171  >  443 Len=29","345.364644","192.168.1.9","142.251.32.110","UDP","75"
"6426","443  >  57171 Len=26","345.369924","142.251.32.110","192.168.1.9","UDP","68"
"6427","443  >  57171 Len=26","345.369924","142.251.32.110","192.168.1.9","UDP","68"
"6428","57171  >  443 Len=29","345.584886","192.168.1.9","142.251.32.110","UDP","75"
"6429","57171  >  443 Len=29","345.584886","192.168.1.9","142.251.32.110","UDP","75"
"6430","443  >  57171 Len=26","345.590558","142.251.32.110","192.168.1.9","UDP","68"
"6431","443  >  57171 Len=26","345.590558","142.251.32.110","192.168.1.9","UDP","68"
"6432","M-SEARCH * HTTP/1.1 ","345.599031","192.168.1.45","239.255.255.250","SSDP","219"
"6433","M-SEARCH * HTTP/1.1 ","345.599031","192.168.1.45","239.255.255.250","SSDP","219"
"6434","[TCP Dup ACK 4922#4] 8080  >  43593 [ACK] Seq=1 Ack=1 Win=2048 Len=0","345.730185","192.168.1.9","192.168.1.1","TCP","64"
"6435","[TCP Dup ACK 4922#5] 8080  >  43593 [ACK] Seq=1 Ack=1 Win=2048 Len=0","345.730185","192.168.1.9","192.168.1.1","TCP","64"
"6436","[TCP Dup ACK 4924#4] 43593  >  8080 [ACK] Seq=1 Ack=2 Win=123 Len=0 TSval=381246022 TSecr=552520626","345.730187","192.168.1.1","192.168.1.9","TCP","66"
"6437","[TCP Dup ACK 4924#5] 43593  >  8080 [ACK] Seq=1 Ack=2 Win=123 Len=0 TSval=381246022 TSecr=552520626","345.730187","192.168.1.1","192.168.1.9","TCP","66"
"6438","57171  >  443 Len=29","345.800486","192.168.1.9","142.251.32.110","UDP","75"
"6439","57171  >  443 Len=29","345.800486","192.168.1.9","142.251.32.110","UDP","75"
"6440","443  >  57171 Len=26","345.805550","142.251.32.110","192.168.1.9","UDP","68"
"6441","443  >  57171 Len=26","345.805550","142.251.32.110","192.168.1.9","UDP","68"
"6442","51504  >  6666 Len=50","345.881364","192.168.1.172","230.0.0.1","UDP","96"
"6443","51504  >  6666 Len=50","345.881364","192.168.1.172","230.0.0.1","UDP","96"
"6444","Standard query 0x0000 PTR _oculusal_sp._tcp.local, ""QM"" question","346.167908","192.168.1.172","224.0.0.251","MDNS","87"
"6445","Standard query 0x0000 PTR _oculusal_sp._tcp.local, ""QM"" question","346.167908","192.168.1.172","224.0.0.251","MDNS","87"
"6446","Standard query response 0x0000 PTR SilentSiggo::ACICSMOHAM2._oculusal_sp._tcp.local SRV 0 0 49730 ACICSMOHAM2.local TXT A 192.168.1.172 NSEC ACICSMOHAM2.local","346.168501","192.168.1.172","224.0.0.251","MDNS","327"
"6447","Standard query response 0x0000 PTR SilentSiggo::ACICSMOHAM2._oculusal_sp._tcp.local SRV 0 0 49730 ACICSMOHAM2.local TXT A 192.168.1.172 NSEC ACICSMOHAM2.local","346.168501","192.168.1.172","224.0.0.251","MDNS","327"
"6448","57171  >  443 Len=29","346.207732","192.168.1.9","142.251.32.110","UDP","75"
"6449","57171  >  443 Len=29","346.207732","192.168.1.9","142.251.32.110","UDP","75"
"6450","443  >  57171 Len=26","346.212946","142.251.32.110","192.168.1.9","UDP","68"
"6451","443  >  57171 Len=26","346.212946","142.251.32.110","192.168.1.9","UDP","68"
"6452","[TCP Dup ACK 2947#9] 8080  >  43587 [ACK] Seq=1 Ack=1 Win=2048 Len=0","346.232274","192.168.1.9","192.168.1.1","TCP","64"
"6453","[TCP Dup ACK 2947#10] 8080  >  43587 [ACK] Seq=1 Ack=1 Win=2048 Len=0","346.232274","192.168.1.9","192.168.1.1","TCP","64"
"6454","[TCP Dup ACK 2948#9] 43587  >  8080 [ACK] Seq=1 Ack=2 Win=123 Len=0 TSval=381246072 TSecr=3465587426","346.232275","192.168.1.1","192.168.1.9","TCP","66"
"6455","[TCP Dup ACK 2948#10] 43587  >  8080 [ACK] Seq=1 Ack=2 Win=123 Len=0 TSval=381246072 TSecr=3465587426","346.232275","192.168.1.1","192.168.1.9","TCP","66"
"6456","Echo (ping) request  id=0x987d, seq=0/0, ttl=64 (no response found!)","346.263676","192.168.1.108","192.168.1.1","ICMP","102"
"6457","Echo (ping) request  id=0x987d, seq=0/0, ttl=64 (reply in 6458)","346.263676","192.168.1.108","192.168.1.1","ICMP","102"
"6458","Echo (ping) reply    id=0x987d, seq=0/0, ttl=64 (request in 6457)","346.263677","192.168.1.1","192.168.1.108","ICMP","98"
"6459","Echo (ping) reply    id=0x987d, seq=0/0, ttl=64","346.263677","192.168.1.1","192.168.1.108","ICMP","98"
"6460","Continuation Data","346.478040","192.168.1.81","52.23.140.126","SSL","102"
"6461","[TCP Retransmission] 43882  >  443 [PSH, ACK] Seq=64804 Ack=50473 Win=1178 Len=32 TSval=3374902693 TSecr=2353984096","346.478040","192.168.1.81","52.23.140.126","TCP","102"
"6462","Continuation Data","346.488731","52.23.140.126","192.168.1.81","SSL","98"
"6463","[TCP Retransmission] 443  >  43882 [PSH, ACK] Seq=50473 Ack=64836 Win=442 Len=32 TSval=2353985252 TSecr=3374902693","346.488731","52.23.140.126","192.168.1.81","TCP","98"
"6464","43882  >  443 [ACK] Seq=64836 Ack=50505 Win=1178 Len=0 TSval=3374902704 TSecr=2353985252","346.489023","192.168.1.81","52.23.140.126","TCP","70"
"6465","[TCP Dup ACK 6464#1] 43882  >  443 [ACK] Seq=64836 Ack=50505 Win=1178 Len=0 TSval=3374902704 TSecr=2353985252","346.489023","192.168.1.81","52.23.140.126","TCP","70"
"6466","Who has 192.168.1.1? Tell 192.168.1.249","346.581141","06:00:52:35:1b:2f","Ubiquiti_48:1b:02","ARP","64"
"6467","Who has 192.168.1.1? Tell 192.168.1.249","346.581141","06:00:52:35:1b:2f","Ubiquiti_48:1b:02","ARP","64"
"6468","192.168.1.1 is at 18:e8:29:48:1b:02","346.581143","Ubiquiti_48:1b:02","06:00:52:35:1b:2f","ARP","60"
"6469","192.168.1.1 is at 18:e8:29:48:1b:02","346.581143","Ubiquiti_48:1b:02","06:00:52:35:1b:2f","ARP","60"
